coffee_shop_name,review_text,rating,num_rating,cat_rating,bool_HIGH,overall_sent,vibe_sent,tea_sent,service_sent,seating_sent,price_sent,parking_sent,location_sent,alcohol_sent,coffee_sent,food_sent,hours_sent,internet_sent,local_sent
Bennu Coffee ," 10/3/2016 Love this place. Great place to get work done, a lot of internet to work with, coffee is good. Customer service is fantastic as well.  Only knock on it is that the internet can run really slow! I mean it can be slow to the point that checking an email can take up to 5-10 minutes. Cough up an extra $100/month to get that speed up! ", 5.0 star rating ,5,HIGH,1,2,0,0,2,0,0,0,0,0,1,0,0,0,0
Bennu Coffee ," 8/7/2016 vibe: 5 stars with plenty of internet hanging from the ceiling Blue Hawaiian iced tea: 5 stars food: 1 star (dry and flavorless-- double chocolate chocolate chip) Friendliness: 5 for the male service and service, 1 for the blond female service (rude when announcing drinks and taking orders).  Nice location for meeting vibe and plenty of seating (though packed the entire time we were there). Not my first choice but also Not a bad one. Dry food ", 4.0 star rating ,4,HIGH,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0
Bennu Coffee ," 9/23/2016 1 check-in So this place is on MLK across from united way building. Which is where I was headed but needed a caff pick up. So I stopped here. First impression, which door so I go in. I'm In and wow this place is well vibeated from first glance. Someone took time in this. Then I get to the counter and ask, what's good. I gave a suggestion, she suggested as well and we met in the middle. I paid. Wait, I didn't even say what size I wanted. Confused. 60 seconds later I have my Bennu ice coffee. Mostly ice but no worries, it's hot out. I go get a straw and lid placed neatly in an armoire. Then I look for a seating as a lady ask who's cell phone is this. So the ppl here are honest. The vibe I must say is very calming and pro 90's. Love it. Kinda slow and sad tho but I like it. They have this coin vault atm, no ide whyyyyyy! I find a seating and notice not one chair or seating matches. Hah Then my seating literally has an extension cord hanging behind my head. What the heck, lol. Then I notice the menu painted on a mirror. This place is getting weird. I quickly sip my drink, yum and head out. Glad I stopped. Where the majic is made ", 4.0 star rating ,4,HIGH,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0
Bennu Coffee ," 8/26/2016 Came here for the first time and really enjoyed my visit! The parking lot was completely full, but I managed to find parking along the small road adjacent to the coffee shop (parallel but not metered parking!)  Bennu has both outside and inside seating, and when I visited (around 4pm), there were a lot of vibe. I really like that there is a big seating area with all types of chair-table placements. even with all of the vibe already there, I was able to easily find a place to sit.  Two things that I like about Bennu is that there are plenty of internet and vibe without lyrics. The vibe is pretty dim, but areas next to Windows should bear enough light for those who prefer brighter areas.    Their iced coffee were delicious but slightly bad price in my opinion ($4+). I tried The Raven and Oliver Twist coffee, which were both so good! I also tried their food Danish, which was not that fresh, but I'm assuming it was because we came in middle of the day. Although not warm and fresh, I was satisfied. It was a good food, especially paired with the ice coffee.  I was really relaxed and had a great time here, I'll definitely be back for more drinks and perhaps to study! ", 4.0 star rating ,4,HIGH,1,2,2,0,0,0,2,2,0,0,0,1,0,0,0
Bennu Coffee ," 7/6/2016 1 check-in There's only so much work you can get done at home when you share an ""office"" with a furry, cuddly distraction. Sometimes you have to get away and cut the proverbial leash. With Bennu in my corner (and around the corner) I have a full-time office away from home, but still close to home.  The 24/7 aspect of Bennu lures in the tired grad students and undergrads of the UT location nearby, but since there is tons of seating and plenty of indoor and outdoor space, it never feels too vibeed. This place is not for the uptight, minimalistic, or claustrophobic, because the interior is vibeated in Austin-chic. Cluttered, dark, vintage and charming.  They have good coffee, too. I always get the house, but they also have a dark roast. Coffee isn't the only thing they serve up though, they also sell pizza from Hoboken, Bagels, food, and foods in the morning. Once they even created a Topo Chico mocktail as an ode to the late, Prince.  Whether you work from home, or have to do homework, Bennu is the right place to go. Grab an office chair, a cup of coffee, and werk, werk, werk, werk, werk.  P.S - to the service who plays 90s country vibe, I enjoy every minute up until one of your coworkers inevitably shuts it off! ", 4.0 star rating ,4,HIGH,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Bennu Coffee , 10/28/2016 1 check-in This place is definitely my favorite coffee shop so far! Everything I've had here has been delicious and the service is outstanding! The seating is comfortable and the vibe nice. I have no complaints whatsoever. The Pride and Prejudice and Italian pasta food was so good The Moby Dick was delicious! , 5.0 star rating ,5,HIGH,1,0,1,0,2,2,0,0,0,0,1,-1,0,0,0
Bennu Coffee , 9/12/2016 1 check-in The scarlet letter is my fav! Chocolate and chili powder...mmmmmm  Great selection of local (de)caffeinated coffee for non-coffee drinkers.  We love to come here to study , 5.0 star rating ,5,HIGH,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Bennu Coffee ," 4/7/2016 1 check-in I was trying to get south so that I can make a meeting. There was so much traffic that I knew I wouldn't make it... so a quick google later, I found this place. There's a small parking lot. I was lucky enough to snag a spot in the front :) I saw a peek of their seating area and it looks really nice; it has a lot of shade. However I was in a rush so I had to get in, buy myself a drink and find a spot!  On the door/entrance, there is a sign that there is a one drink minimum. Makes me a little sad that they had to post this up b/c I bet vibe some and just hang out and not support the business.....  So, I have a coffee sensitivity so drinking coffee/teas after noon for me is bad bad bad. Good thing thing they have a selection of non - coffee drinks also! I did ask about the Iced Bennu and it's coffee with condensed milk (what I got from the explanation) and it sounds like something I would LOVE. Just not right then. I selected the Lime & Punishment! What a name! Topochico with limeade (!!!) I added cherry flavoring to it. It was yum!  Also saw signs for pizza... and smelled it but I did not partake. The vibe selection was not horrible. There was noise but it was still okay for me to work/study without any headphones.  The vibe is very trendy/hipster but I didn't feel out-of-place. :) It was still a friendly-ish spot and I think the service made that happen. I didn't realized they were 24 hrs!  I can't wait until the next time I'm stuck in traffic around that area so I can make a detour. :) Maybe I will try out the pizza also. It smells so good when they made it for others. ", 3.0 star rating ,3,LOW,0,0,3,0,0,0,0,0,0,0,0,0,-2,0,0
Bennu Coffee ," 9/28/2016 When I think of Bennu, I imagine the hipster best friend of your sister who is utterly reliable but a tad zany. She is utterly reliable for advice 24/7 as are the hours of this coffee shop, but wonderfully random and chaotic, which is the vibeations and furnishings.  Bennu has ample space with numerous seatings and a multitude of internet, hanging from the ceiling and coming out of the walls. The vibe can be dark if you are not seatinged directly beneath one of the dim light fixtures.  Coffee is moderately price with numerous offerings. The french press is a great deal if you order the larger pot and drink it insidiously throughout your long hours of studying. The iced bennu is one of my favorites. It has a great hazelnut flavor and is pretty sweet. I love that they use pulverized mini ice instead of large blocks in their iced coffee. Just adds something to the vibe. The coffee is pretty typical and safe to order if you are unsure. If you are trying to save, order the affordable coffee.  They also offer a variety of sweets and food catered by different restaurants. The parkingrot food is very decadent and quite tasty.  parking can stink if you don't arrive in time to nab one of the front offerings. However there are many roadsides you can choose from to test out your parallel skills. ", 4.0 star rating ,4,HIGH,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Bennu Coffee ," 3/6/2016 1 check-in Q: Uhhhh, how much could I love this place? A: Enough that half of Austin does, too. It's 8:30PM, and this place almost looks like a night club on Saturday. Except there is seating to navigate between seating and seatings.  1. Famous for $4-5 coffee. Get one. I'm crying that I can't finish the other half, but I'll never be able to sleep if I do :'( (trashy first world problem.) 2. Street parking abundant. 3. Tons of communal work spaces, work counters, and individual squashy seating. 4. 24/7 for all of your late night study needs.  Low key and perfect for the Austin repertoire. ", 5.0 star rating ,5,HIGH,1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0
Bennu Coffee ," 3/5/2016 1 check-in Quirky and cool coffee shop! (Think mismatched seatings and seating. And cord extensions hanging from the ceiling.) We tried the Bennu iced coffee on a whim, and let me tell ya, it was so good! It's a sweet pecan-flavored iced coffee. (You can't distinctly taste pecans though.. It's similar to hazelnut iced coffee.) I like how they use ""soft ice"" instead of normal ice cubes, and the small size was at least a Starbucks's grande.  I think it's awesome that they're hoursed 24/7; I'm envious and hope coffee shops in Dallas do the same! Extra plus: The infamous ""You're my butter half"" wall vibe sign is just across the street! ", 4.0 star rating ,4,HIGH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bennu Coffee ," 8/21/2016 1 check-in Loved the vibe. I ordered the pride and prejudice, iced coffee and it was really tasty. My hubs ordered straight black coffee on ice and he liked his too. Next time were in the area. We'll have to stop by again. ", 5.0 star rating ,5,HIGH,1,1,3,0,0,0,0,0,0,0,-1,0,0,0,0
Bennu Coffee ," 3/2/2016 1 check-in Without hesitation, I have no problem driving from San Antonio to Austin just to study at Bennu Coffee...that is how much I love this coffee shop.    The idea that this coffee shop is hours 24 hours massively appeals to me.  I have an abnormal sleep schedule, and having a coffee shop accessible when I want it is amazing to me.  Two downsides: parking and seating.  These two things are the reasons why they didn't get five stars from me.  parking is very limited and the entrance is coffee, causing me to always scratch the bottom of my bumper.  If you go during peak hours, there will be zero seating.   Other than these two items, their price for their drinks and food are good price.    If there is one thing that will make San Antonio better, a 24/7 coffee shop is a MUST.  I can't wait until I visit Bennu again. ", 4.0 star rating ,4,HIGH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
